,0
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square871.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2343.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3884.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square555.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2789.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5605.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square427.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2023.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square366.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2533.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1131.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4073.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3048.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2151.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2725.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4453.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square6252.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5166.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5733.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4524.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1385.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4071.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1831.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2470.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5224.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1586.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1448.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square6311.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square174.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4521.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1896.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1069.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square6124.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2350.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square874.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square6064.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5547.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1767.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square6374.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1128.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square40.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4659.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5413.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1005.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5935.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3109.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4077.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4977.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4972.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square680.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square681.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4140.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5165.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5420.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3626.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square235.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3118.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3051.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1003.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3182.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5872.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square6320.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3820.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square3303.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square489.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5543.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1581.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4008.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4712.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5739.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1577.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square5029.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square1515.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square4840.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2216.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square104.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2668.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square2547.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_pawn/square747.jpg,14
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5857.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5985.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square948.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5667.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4962.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square929.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2915.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2665.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1633.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3175.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4705.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4641.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5501.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5921.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3687.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square33.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1251.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5539.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2018.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3810.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3234.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2722.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5602.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4963.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4647.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1761.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5281.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4577.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3873.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1890.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1442.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square6114.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square994.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square739.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5217.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1122.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3297.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2617.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1569.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5732.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4471.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2786.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4707.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square865.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3937.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5668.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1313.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2404.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2657.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2529.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1185.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5409.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square6052.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1379.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1953.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2233.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square546.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5025.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2914.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3563.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3553.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1571.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4833.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square6306.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5748.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1505.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1058.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1697.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square1635.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square6369.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5027.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3171.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square291.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2401.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square609.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4004.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2082.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2856.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5987.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4066.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2852.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2791.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square4152.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square2465.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square5537.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/black_rook/square3490.jpg,15
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3500.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6122.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5297.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4337.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3391.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1086.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5169.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2593.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square419.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4334.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2279.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5365.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2998.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3579.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1206.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1763.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square181.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square422.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4273.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4282.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square810.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5996.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6131.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1527.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3199.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6390.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1959.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2995.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5988.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4461.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3123.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3564.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2482.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4272.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5240.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1779.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5746.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1253.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5222.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6379.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2223.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4267.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2298.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square247.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3114.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2618.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4261.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1664.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square813.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4981.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1396.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5035.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1216.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square814.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2282.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square930.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2539.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4976.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3899.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1658.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1211.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5950.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5562.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1059.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6011.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square101.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square417.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2557.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5048.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4775.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6055.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4270.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4838.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1660.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4533.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1458.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4904.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2752.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3878.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5416.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3444.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3558.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1471.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4836.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1958.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1013.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1252.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2983.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3187.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2803.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3555.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3894.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1847.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4783.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1076.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1725.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2733.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6384.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1854.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5238.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3193.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3809.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1405.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4523.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3069.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2106.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2174.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square168.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5360.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3312.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4394.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5931.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4328.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square5037.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6141.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2363.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4913.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4084.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1718.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4902.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2934.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1706.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6251.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4978.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2601.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2721.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4787.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3060.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square418.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6128.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4513.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4413.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2360.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1891.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6399.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1960.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4016.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1776.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4197.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2409.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4583.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square1762.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3314.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square60.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square318.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square623.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square2793.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square6130.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3430.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square3390.jpg,13
/tmp/ChessDiagramRecognition-master/datasets/squares/white_square/empty/square4414.jpg,13
